timestamp,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,datetime
1747201067.196,23.376922935847116,37.13435881760791,-7.2600006113291515,28.1017946993687,55.483077675482036,-49.26897410817266,185.22589765534892,109.6635893987374,151.9228224251835,-155.92974352704317,-2.022564118239209,122.98743588176079,2025-05-14 14:37:47.196
1747201067.206,23.369230642262405,37.125811824736004,-7.29333388352957,28.09239300720961,55.52410324126716,-49.25529891957761,185.23786344536958,109.64478601441921,152.0270957382207,-155.9263247298944,-2.023418817526399,122.9865811824736,2025-05-14 14:37:47.206
1747201067.216,23.361538348677694,37.117264831864105,-7.3266671557299885,28.082991315050517,55.5651288070523,-49.24162373098257,185.24982923539025,109.62598263010103,152.13136905125793,-155.92290593274564,-2.0242735168135892,122.98572648318641,2025-05-14 14:37:47.216
1747201067.226,23.353846055092983,37.108717838992206,-7.360000427930406,28.073589622891422,55.60615437283742,-49.22794854238752,185.26179502541092,109.60717924578285,152.23564236429513,-155.91948713559688,-2.0251282161007795,122.98487178389922,2025-05-14 14:37:47.226
1747201067.236,23.34615376150827,37.1001708461203,-7.393333700130825,28.06418793073233,55.64717993862256,-49.214273353792485,185.2737608154316,109.58837586146467,152.33991567733233,-155.91606833844813,-2.02598291538797,122.98401708461203,2025-05-14 14:37:47.236
1747201067.246,23.33846146792356,37.0916238532484,-7.426666972331242,28.05478623857324,55.688205504407684,-49.20059816519744,185.28572660545225,109.56957247714648,152.44418899036955,-155.91264954129937,-2.02683761467516,122.98316238532485,2025-05-14 14:37:47.246
1747201067.256,23.330769174338847,37.0830768603765,-7.460000244531661,28.045384546414148,55.72923107019282,-49.186922976602396,185.29769239547292,109.55076909282829,152.54846230340675,-155.9092307441506,-2.02769231396235,122.98230768603766,2025-05-14 14:37:47.256
1747201067.266,23.323076880754133,37.074529867504594,-7.493333516732079,28.035982854255053,55.770256635977944,-49.17324778800735,185.3096581854936,109.53196570851011,152.65273561644395,-155.90581194700184,-2.0285470132495402,122.98145298675047,2025-05-14 14:37:47.266
1747201067.276,23.315384587169422,37.065982874632695,-7.526666788932497,28.02658116209596,55.81128220176308,-49.15957259941231,185.32162397551423,109.51316232419192,152.75700892948115,-155.90239314985308,-2.0294017125367305,122.98059828746327,2025-05-14 14:37:47.276
1747201067.283,23.31,37.06,-7.55,28.02,55.84,-49.15,185.33,109.5,152.83,-155.9,-2.03,122.98,2025-05-14 14:37:47.283
1747201067.293,23.30633027763742,37.05541284704678,-7.570183472994167,28.01541284704678,55.86385319535675,-49.141743124684204,185.3364220141345,109.48899083291228,152.8905504189825,-155.8981651388187,-2.0309174305906437,122.98,2025-05-14 14:37:47.293
1747201067.303,23.302660555274848,37.05082569409356,-7.5903669459883325,28.010825694093562,55.88770639071349,-49.13348624936841,185.342844028269,109.47798166582454,152.95110083796501,-155.89633027763742,-2.0318348611812875,122.98,2025-05-14 14:37:47.303
1747201067.313,23.29899083291227,37.04623854114034,-7.610550418982499,28.00623854114034,55.911559586070226,-49.125229374052616,185.34926604240354,109.46697249873682,153.01165125694752,-155.89449541645615,-2.032752291771932,122.98,2025-05-14 14:37:47.313
1747201067.323,23.295321110549697,37.04165138818712,-7.630733891976665,28.00165138818712,55.93541278142697,-49.11697249873682,185.35568805653804,109.45596333164909,153.07220167593002,-155.89266055527486,-2.0336697223625757,122.98,2025-05-14 14:37:47.323
1747201067.333,23.29165138818712,37.0370642352339,-7.650917364970832,27.9970642352339,55.95926597678371,-49.10871562342103,185.36211007067254,109.44495416456137,153.13275209491252,-155.89082569409356,-2.0345871529532196,122.98,2025-05-14 14:37:47.333
1747201067.343,23.287981665824546,37.032477082280685,-7.671100837964998,27.992477082280683,55.983119172140455,-49.100458748105225,185.36853208480704,109.43394499747363,153.19330251389502,-155.88899083291227,-2.0355045835438634,122.98,2025-05-14 14:37:47.343
1747201067.353,23.28431194346197,37.027889929327465,-7.691284310959165,27.987889929327462,56.0069723674972,-49.09220187278943,185.37495409894157,109.42293583038591,153.2538529328775,-155.88715597173098,-2.0364220141345073,122.98,2025-05-14 14:37:47.353
1747201067.363,23.280642221099395,37.023302776374244,-7.7114677839533305,27.98330277637424,56.03082556285394,-49.08394499747364,185.38137611307607,109.41192666329817,153.31440335186,-155.88532111054968,-2.0373394447251516,122.98,2025-05-14 14:37:47.363
1747201067.373,23.276972498736818,37.01871562342102,-7.731651256947497,27.97871562342102,56.05467875821068,-49.07568812215784,185.38779812721057,109.40091749621045,153.3749537708425,-155.88348624936842,-2.0382568753157955,122.98,2025-05-14 14:37:47.373
1747201067.383,23.273302776374244,37.0141284704678,-7.751834729941663,27.974128470467804,56.07853195356742,-49.06743124684205,185.39422014134507,109.38990832912272,153.435504189825,-155.88165138818712,-2.0391743059064393,122.98,2025-05-14 14:37:47.383
1747201067.392,23.27,37.01,-7.77,27.97,56.1,-49.06,185.4,109.38,153.49,-155.88,-2.04,122.98,2025-05-14 14:37:47.392
1747201067.402,23.26866666878594,37.00800000317891,-7.775999990463262,27.96800000317891,56.106666656070296,-49.05733333757188,185.4019999968211,109.37666667196486,153.50933330260386,-155.87933333439295,-2.04,122.97933333439298,2025-05-14 14:37:47.402
1747201067.412,23.267333337571884,37.00600000635782,-7.781999980926526,27.966000006357824,56.11333331214058,-49.05466667514377,185.40399999364217,109.3733333439297,153.5286666052077,-155.87866666878594,-2.04,122.97866666878595,2025-05-14 14:37:47.412
1747201067.422,23.266000006357825,37.00400000953673,-7.787999971389788,27.964000009536736,56.11999996821088,-49.05200001271565,185.40599999046327,109.37000001589456,153.54799990781154,-155.8780000031789,-2.04,122.97800000317892,2025-05-14 14:37:47.422
1747201067.432,23.264666675143765,37.00200001271565,-7.793999961853052,27.96200001271565,56.12666662428117,-49.04933335028753,185.40799998728437,109.36666668785941,153.5673332104154,-155.87733333757188,-2.04,122.97733333757189,2025-05-14 14:37:47.432
1747201067.442,23.26333334392971,37.00000001589456,-7.799999952316314,27.96000001589456,56.133333280351465,-49.04666668785942,185.40999998410544,109.36333335982427,153.58666651301925,-155.87666667196484,-2.04,122.97666667196485,2025-05-14 14:37:47.442
1747201067.452,23.26200001271565,36.99800001907347,-7.805999942779577,27.958000019073474,56.13999993642175,-49.0440000254313,185.41199998092654,109.36000003178913,153.60599981562308,-155.87600000635783,-2.04,122.97600000635782,2025-05-14 14:37:47.452
1747201067.462,23.26066668150159,36.99600002225238,-7.8119999332428405,27.956000022252386,56.146666592492046,-49.04133336300318,185.4139999777476,109.35666670375397,153.62533311822693,-155.87533334075079,-2.04,122.9753333407508,2025-05-14 14:37:47.462
1747201067.472,23.259333350287534,36.9940000254313,-7.817999923706103,27.9540000254313,56.15333324856234,-49.03866670057507,185.4159999745687,109.35333337571883,153.6446664208308,-155.87466667514377,-2.04,122.97466667514377,2025-05-14 14:37:47.472
1747201067.482,23.25799998728435,36.99199998092652,-7.824000057220423,27.951999980926526,56.16000006357825,-49.0359999745687,185.41800001907347,109.34999996821087,153.66400018437693,-155.87399999364217,-2.04,122.97399999364218,2025-05-14 14:37:47.482
1747201067.492,23.25666665607029,36.98999998410544,-7.8300000476836855,27.94999998410544,56.16666671964854,-49.033333312140584,185.42000001589457,109.34666664017573,153.68333348698076,-155.87333332803516,-2.04,122.97333332803515,2025-05-14 14:37:47.492
1747201067.502,23.255333324856235,36.98799998728435,-7.836000038146948,27.94799998728435,56.17333337571883,-49.03066664971247,185.42200001271564,109.34333331214059,153.7026667895846,-155.87266666242812,-2.04,122.97266666242811,2025-05-14 14:37:47.502
1747201067.512,23.253999993642175,36.98599999046326,-7.842000028610212,27.945999990463264,56.18000003178913,-49.02799998728435,185.42400000953674,109.33999998410543,153.72200009218847,-155.8719999968211,-2.04,122.97199999682108,2025-05-14 14:37:47.512
1747201067.522,23.252666662428116,36.98399999364217,-7.848000019073474,27.943999993642176,56.18666668785942,-49.025333324856234,185.42600000635784,109.33666665607029,153.74133339479232,-155.87133333121406,-2.04,122.97133333121405,2025-05-14 14:37:47.522
1747201067.532,23.25133333121406,36.98199999682109,-7.854000009536738,27.94199999682109,56.19333334392971,-49.02266666242812,185.4280000031789,109.33333332803514,153.76066669739615,-155.87066666560705,-2.04,122.97066666560703,2025-05-14 14:37:47.532
1747201067.542,23.25,36.98,-7.86,27.94,56.2,-49.02,185.43,109.33,153.78,-155.87,-2.04,122.97,2025-05-14 14:37:47.542
1747201067.542,23.25,36.98,-7.86,27.94,56.2,-49.02,185.43,109.33,153.78,-155.87,-2.04,122.97,2025-05-14 14:37:47.542
1747201067.552,23.242241382499657,36.971379313888505,-7.892758607223676,27.931379313888506,56.24137929333517,-49.006206902221614,185.44120689194494,109.31017242194356,153.88431030194909,-155.86741379416657,-2.0408620686111494,122.97,2025-05-14 14:37:47.552
1747201067.562,23.23448276499931,36.96275862777701,-7.925517214447352,27.922758627777014,56.28275858667034,-48.992413804443224,185.45241378388988,109.29034484388713,153.98862060389814,-155.8648275883331,-2.0417241372222987,122.97,2025-05-14 14:37:47.562
1747201067.572,23.226724147498967,36.954137941665515,-7.958275821671028,27.91413794166552,56.32413788000551,-48.978620706664834,185.46362067583482,109.27051726583069,154.09293090584723,-155.86224138249966,-2.042586205833448,122.97,2025-05-14 14:37:47.572
1747201067.582,23.218965529998624,36.94551725555402,-7.991034428894704,27.905517255554027,56.36551717334068,-48.964827608886445,185.47482756777978,109.25068968777425,154.19724120779628,-155.85965517666622,-2.0434482744445974,122.97,2025-05-14 14:37:47.582
1747201067.592,23.21120691249828,36.93689656944253,-8.023793036118379,27.896896569442532,56.406896466675846,-48.951034511108055,185.48603445972472,109.23086210971782,154.30155150974537,-155.85706897083276,-2.0443103430557468,122.97,2025-05-14 14:37:47.592
1747201067.602,23.203448294997933,36.92827588333104,-8.056551643342056,27.88827588333104,56.448275760011015,-48.937241413329666,185.49724135166966,109.21103453166138,154.40586181169445,-155.85448276499932,-2.045172411666896,122.97,2025-05-14 14:37:47.602
1747201067.612,23.19568967749759,36.91965519721955,-8.089310250565731,27.879655197219545,56.48965505334619,-48.92344831555127,185.5084482436146,109.19120695360495,154.5101721136435,-155.85189655916588,-2.0460344802780455,122.97,2025-05-14 14:37:47.612
1747201067.622,23.187931059997247,36.91103451110805,-8.122068857789406,27.87103451110805,56.53103434668136,-48.90965521777288,185.51965513555953,109.17137937554851,154.6144824155926,-155.8493103533324,-2.046896548889195,122.97,2025-05-14 14:37:47.622
1747201067.632,23.1801724424969,36.90241382499656,-8.154827465013083,27.86241382499656,56.57241364001653,-48.89586211999449,185.53086202750447,109.15155179749208,154.71879271754167,-155.84672414749897,-2.047758617500344,122.97,2025-05-14 14:37:47.632
1747201067.642,23.172413824996557,36.893793138885066,-8.187586072236758,27.853793138885063,56.6137929333517,-48.8820690222161,185.5420689194494,109.13172421943564,154.82310301949073,-155.84413794166554,-2.0486206861114935,122.97,2025-05-14 14:37:47.642
1747201067.652,23.164655207496214,36.885172452773574,-8.220344679460434,27.84517245277357,56.655172226686865,-48.86827592443771,185.55327581139437,109.1118966413792,154.92741332143981,-155.84155173583207,-2.049482754722643,122.97,2025-05-14 14:37:47.652
1747201067.658,23.16,36.88,-8.24,27.84,56.68,-48.86,185.56,109.1,154.99,-155.84,-2.05,122.97,2025-05-14 14:37:47.658
1747201067.668,23.15705882627934,36.87607843503912,-8.255686259843532,27.836078435039116,56.69764704232397,-48.85411765255868,185.56392156496088,109.09117647883801,155.03607838829038,-155.83803921751957,-2.0509803912402207,122.96901960875978,2025-05-14 14:37:47.668
1747201067.678,23.154117652558675,36.872156870078236,-8.271372519687064,27.832156870078233,56.715294084647944,-48.84823530511735,185.56784312992176,109.08235295767602,155.08215677658075,-155.83607843503913,-2.0519607824804416,122.96803921751956,2025-05-14 14:37:47.678
1747201067.688,23.151176478838014,36.86823530511735,-8.287058779530597,27.82823530511735,56.73294112697192,-48.84235295767603,185.57176469488266,109.07352943651404,155.12823516487114,-155.8341176525587,-2.052941173720662,122.96705882627934,2025-05-14 14:37:47.688
1747201067.698,23.14823530511735,36.86431374015647,-8.302745039374129,27.82431374015647,56.750588169295895,-48.8364706102347,185.57568625984354,109.06470591535205,155.1743135531615,-155.83215687007822,-2.053921564960883,122.96607843503911,2025-05-14 14:37:47.698
1747201067.708,23.14529413139669,36.860392175195585,-8.31843129921766,27.820392175195586,56.76823521161987,-48.83058826279338,185.5796078248044,109.05588239419006,155.22039194145188,-155.83019608759778,-2.0549019562011037,122.96509804379889,2025-05-14 14:37:47.708
1747201067.718,23.142352957676025,36.8564706102347,-8.334117559061193,27.816470610234703,56.78588225394384,-48.82470591535205,185.5835293897653,109.04705887302808,155.26647032974225,-155.82823530511735,-2.0558823474413246,122.96411765255867,2025-05-14 14:37:47.718
1747201067.728,23.139411783955364,36.852549045273825,-8.349803818904723,27.81254904527382,56.80352929626781,-48.81882356791073,185.58745095472617,109.03823535186609,155.31254871803264,-155.8262745226369,-2.056862738681545,122.96313726131845,2025-05-14 14:37:47.728
1747201067.738,23.136470610234703,36.84862748031294,-8.365490078748255,27.808627480312936,56.82117633859179,-48.812941220469405,185.59137251968707,109.0294118307041,155.358627106323,-155.82431374015647,-2.057843129921766,122.96215687007823,2025-05-14 14:37:47.738
1747201067.748,23.13352943651404,36.84470591535206,-8.381176338591787,27.804705915352052,56.83882338091576,-48.807058873028076,185.59529408464795,109.02058830954212,155.40470549461338,-155.82235295767603,-2.0588235211619867,122.96117647883801,2025-05-14 14:37:47.748
1747201067.758,23.130588262793378,36.840784350391175,-8.39686259843532,27.800784350391172,56.856470423239735,-48.801176525586754,185.59921564960882,109.01176478838013,155.45078388290375,-155.82039217519556,-2.0598039124022076,122.96019608759778,2025-05-14 14:37:47.758
1747201067.76,23.13,36.84,-8.4,27.8,56.86,-48.8,185.6,109.01,155.46,-155.82,-2.06,122.96,2025-05-14 14:37:47.760
1747201067.77,23.12926470614016,36.83926470614016,-8.403676469299207,27.798529412280317,56.86588235087873,-48.79779411842048,185.6014705877197,109.00705882456064,155.473970583337,-155.82,-2.06,122.96,2025-05-14 14:37:47.770
1747201067.78,23.128529412280315,36.83852941228032,-8.407352938598414,27.797058824560636,56.87176470175746,-48.79558823684095,185.60294117543935,109.00411764912127,155.48794116667398,-155.82,-2.06,122.96,2025-05-14 14:37:47.780
1747201067.79,23.127794118420475,36.837794118420476,-8.41102940789762,27.795588236840953,56.87764705263619,-48.79338235526143,185.60441176315905,109.00117647368191,155.50191175001098,-155.82,-2.06,122.96,2025-05-14 14:37:47.790
1747201067.8,23.127058824560635,36.837058824560636,-8.414705877196827,27.79411764912127,56.88352940351492,-48.7911764736819,185.60588235087872,108.99823529824255,155.51588233334795,-155.82,-2.06,122.96,2025-05-14 14:37:47.800
1747201067.81,23.126323530700795,36.836323530700795,-8.418382346496033,27.79264706140159,56.889411754393656,-48.78897059210238,185.6073529385984,108.99529412280317,155.52985291668494,-155.82,-2.06,122.96,2025-05-14 14:37:47.810
1747201067.82,23.12558823684095,36.835588236840955,-8.422058815795241,27.791176473681904,56.895294105272384,-48.78676471052285,185.6088235263181,108.99235294736381,155.54382350002192,-155.82,-2.06,122.96,2025-05-14 14:37:47.820
1747201067.83,23.12485294298111,36.83485294298111,-8.425735285094447,27.78970588596222,56.90117645615111,-48.78455882894333,185.61029411403777,108.98941177192444,155.5577940833589,-155.82,-2.06,122.96,2025-05-14 14:37:47.830
1747201067.84,23.12411764912127,36.83411764912127,-8.429411754393653,27.78823529824254,56.90705880702984,-48.78235294736381,185.61176470175747,108.98647059648508,155.57176466669588,-155.82,-2.06,122.96,2025-05-14 14:37:47.840
1747201067.85,23.123382355261427,36.83338235526143,-8.43308822369286,27.786764710522856,56.91294115790858,-48.780147065784284,185.61323528947713,108.98352942104572,155.58573525003288,-155.82,-2.06,122.96,2025-05-14 14:37:47.850
1747201067.86,23.122647061401587,36.83264706140159,-8.436764692992067,27.785294122803172,56.918823508787305,-48.777941184204764,185.61470587719683,108.98058824560634,155.59970583336985,-155.82,-2.06,122.96,2025-05-14 14:37:47.860
1747201067.87,23.121911767541746,36.83191176754175,-8.440441162291274,27.783823535083492,56.924705859666034,-48.775735302625236,185.61617646491652,108.97764707016698,155.61367641670685,-155.82,-2.06,122.96,2025-05-14 14:37:47.870
1747201067.88,23.121176456151115,36.83117645615111,-8.444117719244423,27.782352912302233,56.930588350791076,-48.773529368453346,185.61764708769778,108.97470582460446,155.6276473331288,-155.82,-2.06,122.96,2025-05-14 14:37:47.880
1747201067.89,23.120441162291275,36.83044116229127,-8.447794188543629,27.78088232458255,56.936470701669805,-48.771323486873825,185.61911767541744,108.9717646491651,155.6416179164658,-155.82,-2.06,122.96,2025-05-14 14:37:47.890
1747201067.896,23.12,36.83,-8.45,27.78,56.94,-48.77,185.62,108.97,155.65,-155.82,-2.06,122.96,2025-05-14 14:37:47.896
1747201067.906,23.11158880191448,36.82065422434942,-8.487383102602324,27.77065422434942,56.98392514555773,-48.755046758959075,185.63028035321565,108.9475701384386,155.7640184629371,-155.8171962673048,-2.060934577565058,122.96,2025-05-14 14:37:47.906
1747201067.916,23.103177603828954,36.81130844869884,-8.52476620520465,27.761308448698838,57.02785029111546,-48.74009351791814,185.64056070643127,108.92514027687722,155.8780369258742,-155.81439253460965,-2.061869155130116,122.96,2025-05-14 14:37:47.916
