timestamp,joint_angles,cartesian_pose
1744100140.816,26.70,31.42,-9.48,31.84,57.86,-18.14,175.00,123.00,180.00,-150.00,-0.00,150.00
1744100140.926,26.70,31.42,-9.48,31.84,57.86,-18.14,175.00,123.01,179.99,-150.00,-0.00,150.00
1744100141.033,26.83,31.59,-9.35,31.94,57.54,-18.22,175.05,123.56,179.13,-149.98,-0.01,150.00
1744100141.186,27.25,32.14,-8.95,32.28,56.54,-18.47,175.19,125.29,176.38,-149.94,-0.02,149.99
1744100141.388,27.47,32.44,-8.73,32.46,55.99,-18.61,175.25,126.23,174.88,-149.92,-0.03,149.98
1744100141.489,27.82,32.89,-8.40,32.73,55.17,-18.82,175.31,127.62,172.61,-149.91,-0.04,149.98
1744100141.591,28.16,33.34,-8.06,33.00,54.35,-19.03,175.34,128.99,170.34,-149.90,-0.04,149.98
1744100141.787,28.35,33.59,-7.88,33.15,53.89,-19.14,175.35,129.74,169.08,-149.89,-0.04,149.98
1744100141.887,28.84,34.24,-7.40,33.54,52.70,-19.45,175.31,131.68,165.76,-149.90,-0.04,149.98
1744100141.993,29.00,34.44,-7.26,33.67,52.34,-19.54,175.29,132.27,164.73,-149.91,-0.04,149.98
1744100142.120,29.18,34.69,-7.07,33.82,51.88,-19.65,175.25,132.99,163.46,-149.92,-0.03,149.98
1744100142.226,29.60,35.24,-6.67,34.15,50.88,-19.91,175.14,134.56,160.64,-149.96,-0.02,149.99
1744100142.345,29.72,35.39,-6.56,34.24,50.60,-19.98,175.10,134.99,159.87,-149.97,-0.01,149.99
1744100142.469,29.99,35.75,-6.29,34.46,49.94,-20.15,175.00,136.00,158.00,-150.00,0.00,150.00
1744100142.609,29.97,35.76,-6.20,34.50,49.87,-20.23,175.00,135.93,157.79,-150.00,-0.00,150.00
1744100142.745,29.84,35.80,-5.49,34.89,49.32,-20.93,175.01,135.38,156.11,-150.00,-0.00,150.00
1744100142.846,29.77,35.82,-5.13,35.08,49.04,-21.28,175.00,135.09,155.26,-150.00,-0.00,150.00
1744100142.954,29.76,35.83,-5.08,35.11,49.00,-21.33,175.00,135.05,155.14,-150.00,-0.00,150.00
1744100143.059,29.71,35.79,-5.07,35.11,49.05,-21.36,175.02,134.89,155.26,-149.99,-0.00,150.00
1744100143.166,29.59,35.60,-5.25,34.97,49.42,-21.22,175.08,134.44,156.33,-149.97,-0.01,149.99
1744100143.324,29.18,35.01,-5.85,34.52,50.62,-20.78,175.24,132.96,159.74,-149.91,-0.04,149.98
1744100143.434,29.00,34.76,-6.11,34.34,51.12,-20.60,175.29,132.32,161.17,-149.89,-0.04,149.97
1744100143.540,28.93,34.66,-6.20,34.26,51.32,-20.53,175.31,132.07,161.73,-149.88,-0.05,149.97
1744100143.645,28.52,34.06,-6.81,33.82,52.52,-20.09,175.38,130.51,165.12,-149.86,-0.06,149.97
1744100143.789,28.28,33.72,-7.16,33.56,53.22,-19.83,175.40,129.58,167.09,-149.85,-0.06,149.96
1744100143.918,27.94,33.22,-7.66,33.19,54.22,-19.47,175.39,128.22,169.89,-149.86,-0.06,149.96
1744100144.126,27.70,32.88,-8.01,32.93,54.92,-19.21,175.36,127.25,171.85,-149.87,-0.05,149.97
1744100144.227,27.33,32.33,-8.56,32.52,56.02,-18.81,175.26,125.69,174.90,-149.90,-0.04,149.97
1744100144.374,27.15,32.08,-8.81,32.34,56.52,-18.63,175.21,124.97,176.30,-149.92,-0.03,149.98
1744100144.581,26.70,31.42,-9.48,31.84,57.86,-18.14,175.00,123.00,180.00,-150.00,0.00,150.00
1744100144.696,26.76,31.50,-9.42,31.89,57.72,-18.17,175.03,123.25,179.60,-149.99,-0.00,150.00
1744100144.825,27.10,31.94,-9.09,32.16,56.90,-18.38,175.15,124.67,177.38,-149.96,-0.02,149.99
1744100144.925,27.32,32.24,-8.87,32.34,56.35,-18.52,175.21,125.61,175.87,-149.93,-0.03,149.98
1744100145.035,27.44,32.39,-8.76,32.43,56.08,-18.59,175.24,126.08,175.12,-149.93,-0.03,149.98
1744100145.141,27.82,32.90,-8.39,32.73,55.16,-18.82,175.31,127.63,172.60,-149.90,-0.04,149.98
1744100145.285,28.01,33.15,-8.21,32.88,54.71,-18.94,175.33,128.39,171.34,-149.90,-0.04,149.98
1744100145.386,28.39,33.65,-7.84,33.18,53.79,-19.17,175.35,129.91,168.80,-149.89,-0.04,149.98
1744100145.486,28.62,33.95,-7.62,33.36,53.25,-19.31,175.34,130.80,167.28,-149.90,-0.04,149.98
1744100145.596,28.66,34.00,-7.58,33.40,53.15,-19.33,175.33,130.95,167.02,-149.90,-0.04,149.98
1744100145.696,29.07,34.55,-7.18,33.73,52.15,-19.59,175.28,132.56,164.21,-149.91,-0.03,149.98
1744100145.798,29.34,34.90,-6.92,33.94,51.51,-19.75,175.22,133.58,162.41,-149.93,-0.03,149.99
1744100145.918,29.42,35.00,-6.85,34.00,51.33,-19.79,175.20,133.86,161.90,-149.94,-0.02,149.99
1744100146.021,29.83,35.55,-6.45,34.33,50.32,-20.05,175.06,135.42,159.08,-149.98,-0.01,150.00
1744100146.176,29.99,35.75,-6.29,34.46,49.95,-20.14,175.00,136.00,158.01,-150.00,-0.00,150.00
1744100146.304,29.99,35.75,-6.29,34.46,49.94,-20.15,175.00,136.00,158.00,-150.00,-0.00,150.00
1744100146.404,29.94,35.77,-6.05,34.59,49.75,-20.38,175.00,135.81,157.43,-150.00,-0.00,150.00
