timestamp,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,datetime
1747200969.537,23.394674565979813,37.402899421306415,-7.16130173608074,28.074674565979812,55.376627170100925,-49.301124276633026,185.24887572336698,109.68757398728624,150.70923064226238,-156.07822485532662,-2.221775144673395,123.06,2025-05-14 14:36:09.537
1747200969.547,23.392899421306417,37.40053256174189,-7.168402314774321,28.072899421306417,55.3855028934679,-49.298165702177364,185.25183429782263,109.68343198304831,150.73230752301654,-156.0776331404355,-2.2223668595645267,123.06,2025-05-14 14:36:09.547
1747200969.557,23.391124276633025,37.398165702177366,-7.1755028934679,28.071124276633025,55.39437861683488,-49.29520712772171,185.2547928722783,109.67928997881039,150.75538440377068,-156.07704142554434,-2.2229585744556584,123.06,2025-05-14 14:36:09.557
1747200969.567,23.38934913195963,37.395798842612834,-7.182603472161481,28.06934913195963,55.403254340201855,-49.29224855326605,185.25775144673395,109.67514797457247,150.7784612845248,-156.0764497106532,-2.22355028934679,123.06,2025-05-14 14:36:09.567
1747200969.577,23.387573987286235,37.39343198304831,-7.189704050855061,28.067573987286234,55.412130063568824,-49.289289978810395,185.26071002118962,109.67100597033455,150.80153816527894,-156.07585799576208,-2.224142004237922,123.06,2025-05-14 14:36:09.577
1747200969.587,23.38579884261284,37.391065123483784,-7.196804629548641,28.06579884261284,55.4210057869358,-49.28633140435473,185.26366859564527,109.66686396609663,150.82461504603307,-156.07526628087095,-2.2247337191290537,123.06,2025-05-14 14:36:09.587
1747200969.597,23.384023697939444,37.38869826391926,-7.2039052082422215,28.064023697939444,55.42988151030278,-49.28337282989907,185.26662717010092,109.66272196185871,150.8476919267872,-156.07467456597982,-2.2253254340201853,123.06,2025-05-14 14:36:09.597
1747200969.607,23.382248510943263,37.38633134792435,-7.211005956226951,28.062248510943263,55.43875744528369,-49.28041418490544,185.26958581509456,109.65857985886761,150.8707693577376,-156.0740828369811,-2.2259171630189125,123.06,2025-05-14 14:36:09.607
1747200969.617,23.380473366269868,37.38396448835982,-7.218106534920532,28.060473366269868,55.44763316865067,-49.27745561044978,185.27254438955023,109.65443785462969,150.89384623849173,-156.07349112208996,-2.2265088779100446,123.06,2025-05-14 14:36:09.617
1747200969.627,23.378698221596473,37.38159762879529,-7.225207113614112,28.058698221596472,55.45650889201764,-49.274497035994116,185.27550296400588,109.65029585039177,150.91692311924587,-156.07289940719883,-2.2271005928011762,123.06,2025-05-14 14:36:09.627
1747200969.637,23.376923076923077,37.379230769230766,-7.232307692307692,28.056923076923077,55.465384615384615,-49.27153846153846,185.27846153846153,109.64615384615384,150.94,-156.0723076923077,-2.227692307692308,123.06,2025-05-14 14:36:09.637
1747200969.647,23.375147932249682,37.37686390966624,-7.239408271001272,28.05514793224968,55.47426033875159,-49.2685798870828,185.2814201129172,109.64201184191592,150.96307688075413,-156.07171597741655,-2.2282840225834395,123.06,2025-05-14 14:36:09.647
1747200969.657,23.373372787576287,37.374497050101716,-7.246508849694853,28.053372787576286,55.48313606211857,-49.26562131262715,185.28437868737285,109.637869837678,150.98615376150826,-156.07112426252542,-2.228875737474571,123.06,2025-05-14 14:36:09.657
1747200969.667,23.37159764290289,37.372130190537185,-7.253609428388432,28.05159764290289,55.49201178548554,-49.262662738171485,185.2873372618285,109.63372783344008,151.0092306422624,-156.0705325476343,-2.2294674523657028,123.06,2025-05-14 14:36:09.667
1747200969.676,23.37,37.37,-7.26,28.05,55.5,-49.26,185.29,109.63,151.03,-156.07,-2.23,123.06,2025-05-14 14:36:09.676
1747200969.686,23.363,37.36,-7.295999999999999,28.04,55.543,-49.244,185.303,109.61,151.145,-156.066,-2.23,123.059,2025-05-14 14:36:09.686
1747200969.696,23.356,37.35,-7.332,28.03,55.586,-49.228,185.316,109.59,151.26,-156.06199999999998,-2.23,123.058,2025-05-14 14:36:09.696
1747200969.706,23.349,37.339999999999996,-7.368,28.02,55.629,-49.211999999999996,185.32899999999998,109.57,151.375,-156.058,-2.23,123.057,2025-05-14 14:36:09.706
1747200969.716,23.342000000000002,37.33,-7.404,28.01,55.672,-49.196,185.34199999999998,109.55,151.49,-156.054,-2.23,123.056,2025-05-14 14:36:09.716
1747200969.726,23.335,37.32,-7.4399999999999995,28.0,55.714999999999996,-49.18,185.355,109.53,151.60500000000002,-156.05,-2.23,123.055,2025-05-14 14:36:09.726
1747200969.736,23.328,37.31,-7.476,27.99,55.758,-49.164,185.368,109.51,151.72,-156.046,-2.23,123.054,2025-05-14 14:36:09.736
1747200969.746,23.321,37.300000000000004,-7.5120000000000005,27.98,55.801,-49.148,185.381,109.49000000000001,151.835,-156.042,-2.23,123.053,2025-05-14 14:36:09.746
1747200969.756,23.314,37.29,-7.548,27.97,55.844,-49.132,185.39399999999998,109.47,151.95000000000002,-156.038,-2.23,123.05199999999999,2025-05-14 14:36:09.756
1747200969.766,23.307000000000002,37.28,-7.584,27.96,55.887,-49.116,185.40699999999998,109.45,152.065,-156.034,-2.23,123.051,2025-05-14 14:36:09.766
1747200969.776,23.3,37.27,-7.62,27.95,55.93,-49.1,185.42,109.43,152.18,-156.03,-2.23,123.05,2025-05-14 14:36:09.776
1747200969.786,23.296,37.265,-7.638,27.945999999999998,55.952,-49.093,185.426,109.42,152.237,-156.028,-2.231,123.05,2025-05-14 14:36:09.786
1747200969.796,23.292,37.260000000000005,-7.656,27.942,55.974,-49.086,185.432,109.41000000000001,152.294,-156.026,-2.232,123.05,2025-05-14 14:36:09.796
1747200969.806,23.288,37.255,-7.674,27.938,55.996,-49.079,185.438,109.4,152.351,-156.024,-2.233,123.05,2025-05-14 14:36:09.806
1747200969.816,23.284000000000002,37.25,-7.692,27.934,56.018,-49.072,185.444,109.39,152.40800000000002,-156.022,-2.234,123.05,2025-05-14 14:36:09.816
1747200969.826,23.28,37.245000000000005,-7.71,27.93,56.04,-49.065,185.45,109.38,152.465,-156.01999999999998,-2.2350000000000003,123.05,2025-05-14 14:36:09.826
1747200969.836,23.276,37.24,-7.728,27.926,56.062,-49.058,185.456,109.37,152.522,-156.018,-2.236,123.05,2025-05-14 14:36:09.836
1747200969.846,23.272000000000002,37.235,-7.7459999999999996,27.922,56.083999999999996,-49.051,185.462,109.36,152.579,-156.016,-2.237,123.05,2025-05-14 14:36:09.846
1747200969.856,23.268,37.23,-7.764,27.918,56.106,-49.044000000000004,185.468,109.35,152.636,-156.01399999999998,-2.238,123.05,2025-05-14 14:36:09.856
1747200969.866,23.264000000000003,37.225,-7.782,27.914,56.128,-49.037,185.474,109.34,152.693,-156.012,-2.2390000000000003,123.05,2025-05-14 14:36:09.866
1747200969.876,23.26,37.22,-7.8,27.91,56.15,-49.03,185.48,109.33,152.75,-156.01,-2.24,123.05,2025-05-14 14:36:09.876
1747200969.886,23.25670330274941,37.21615385320764,-7.814835137627658,27.90560440366588,56.168131834878245,-49.023956055040586,185.4849450458759,109.32120880733176,152.7972526605918,-156.00835165137468,-2.24,123.04945055045823,2025-05-14 14:36:09.886
1747200969.896,23.25340660549882,37.21230770641529,-7.829670275255317,27.90120880733176,56.1862636697565,-49.01791211008117,185.48989009175176,109.31241761466352,152.84450532118362,-156.0067033027494,-2.24,123.04890110091647,2025-05-14 14:36:09.896
1747200969.906,23.25010990824823,37.20846155962293,-7.844505412882976,27.896813210997635,56.204395504634746,-49.011868165121754,185.49483513762766,109.30362642199528,152.8917579817754,-156.0050549541241,-2.24,123.0483516513747,2025-05-14 14:36:09.906
1747200969.916,23.246813210997637,37.20461541283058,-7.859340550510635,27.892417614663515,56.22252733951299,-49.00582422016234,185.49978018350353,109.29483522932703,152.9390106423672,-156.0034066054988,-2.24,123.04780220183294,2025-05-14 14:36:09.916
1747200969.926,23.243516435147583,37.200769174338845,-7.874176041835874,27.88802191353011,56.24065960668829,-48.999780131103904,185.50472534727862,109.28604382706023,152.9862644295513,-156.00175821757378,-2.24,123.04725273919126,2025-05-14 14:36:09.926
1747200969.936,23.240219737896993,37.19692302754649,-7.889011179463532,27.88362631719599,56.25879144156654,-48.99373618614449,185.5096703931545,109.27725263439198,153.0335170901431,-156.0001098689485,-2.24,123.0467032896495,2025-05-14 14:36:09.936
1747200969.946,23.236923040646403,37.193076880754134,-7.903846317091191,27.87923072086187,56.27692327644478,-48.98769224118507,185.5146154390304,109.26846144172374,153.0807697507349,-155.9984615203232,-2.24,123.04615384010773,2025-05-14 14:36:09.946
1747200969.956,23.233626343395812,37.18923073396178,-7.9186814547188495,27.87483512452775,56.29505511132304,-48.98164829622566,185.51956048490626,109.2596702490555,153.12802241132673,-155.9968131716979,-2.24,123.04560439056597,2025-05-14 14:36:09.956
1747200969.966,23.230329646145222,37.18538458716942,-7.933516592346509,27.870439528193625,56.313186946201284,-48.97560435126624,185.52450553078216,109.25087905638725,153.17527507191852,-155.9951648230726,-2.24,123.0450549410242,2025-05-14 14:36:09.966
1747200969.976,23.227032948894628,37.18153844037707,-7.948351729974167,27.866043931859505,56.33131878107954,-48.96956040630682,185.52945057665804,109.24208786371901,153.22252773251031,-155.99351647444732,-2.24,123.04450549148244,2025-05-14 14:36:09.976
1747200969.986,23.223736251644038,37.17769229358471,-7.963186867601825,27.861648335525384,56.349450615957785,-48.9635164613474,185.53439562253394,109.23329667105077,153.2697803931021,-155.991868125822,-2.24,123.04395604194067,2025-05-14 14:36:09.986
1747200969.996,23.220439554393447,37.17384614679236,-7.978022005229485,27.857252739191264,56.36758245083603,-48.95747251638799,185.5393406684098,109.22450547838253,153.31703305369393,-155.99021977719673,-2.24,123.04340659239891,2025-05-14 14:36:09.996
1747200970.006,23.217142857142857,37.17,-7.992857142857143,27.852857142857143,56.385714285714286,-48.95142857142857,185.5442857142857,109.21571428571428,153.36428571428573,-155.98857142857142,-2.24,123.04285714285714,2025-05-14 14:36:10.006
1747200970.016,23.213846159892267,37.16615385320764,-8.007692280484802,27.84846154652302,56.40384612059253,-48.945384626469156,185.5492307601616,109.20692309304604,153.41153837487752,-155.9869230799461,-2.24,123.04230769331538,2025-05-14 14:36:10.016
1747200970.026,23.210549462641676,37.162307706415284,-8.02252741811246,27.8440659501889,56.42197795547078,-48.93934068150974,185.55417580603748,109.1981319003778,153.45879103546932,-155.98527473132083,-2.24,123.04175824377361,2025-05-14 14:36:10.026
1747200970.036,23.207252765391086,37.15846155962293,-8.037362555740119,27.83967035385478,56.440109790349034,-48.933296736550325,185.55912085191338,109.18934070770956,153.50604369606114,-155.98362638269552,-2.24,123.04120879423185,2025-05-14 14:36:10.036
1747200970.046,23.203956068140492,37.15461541283057,-8.052197693367777,27.835274757520658,56.45824162522728,-48.92725279159091,185.56406589778925,109.18054951504132,153.55329635665294,-155.98197803407024,-2.24,123.04065934469008,2025-05-14 14:36:10.046
1747200970.056,23.200659370889902,37.15076926603822,-8.067032830995437,27.830879161186537,56.47637346010553,-48.921208846631494,185.56901094366515,109.17175832237308,153.60054901724473,-155.98032968544493,-2.24,123.04010989514832,2025-05-14 14:36:10.056
1747200970.058,23.2,37.15,-8.07,27.83,56.48,-48.92,185.57,109.17,153.61,-155.98,-2.24,123.04,2025-05-14 14:36:10.058
1747200970.068,23.195049501444675,37.143069302022546,-8.09376239306555,27.82405940173361,56.509702991331935,-48.91009900288935,185.57693069797745,109.1561386040451,153.686237677752,-155.9770297008668,-2.24,123.04,2025-05-14 14:36:10.068
1747200970.078,23.190099002889355,37.136138604045094,-8.117524786131098,27.818118803467225,56.53940598266387,-48.90019800577871,185.5838613959549,109.14227720809019,153.76247535550394,-155.9740594017336,-2.24,123.04,2025-05-14 14:36:10.078
1747200970.088,23.18514850433403,37.12920790606764,-8.141287179196647,27.812178205200837,56.5691089739958,-48.890297008668064,185.59079209393235,109.12841581213529,153.8387130332559,-155.97108910260042,-2.24,123.04,2025-05-14 14:36:10.088
1747200970.098,23.18019800577871,37.12227720809019,-8.165049572262195,27.80623760693445,56.59881196532774,-48.88039601155742,185.5977227919098,109.11455441618038,153.9149507110079,-155.9681188034672,-2.24,123.04,2025-05-14 14:36:10.098
1747200970.108,23.175247507223386,37.11534651011274,-8.188811965327744,27.800297008668064,56.62851495665968,-48.870495014446774,185.60465348988726,109.10069302022548,153.99118838875984,-155.96514850433402,-2.24,123.04,2025-05-14 14:36:10.108
1747200970.118,23.17029700866806,37.10841581213529,-8.212574358393292,27.794356410401676,56.658217947991616,-48.860594017336126,185.6115841878647,109.08683162427059,154.0674260665118,-155.96217820520081,-2.24,123.04,2025-05-14 14:36:10.118
1747200970.128,23.16534651011274,37.10148511415784,-8.236336751458841,27.788415812135288,56.687920939323554,-48.850693020225485,185.61851488584216,109.07297022831568,154.1436637442638,-155.95920790606763,-2.24,123.04,2025-05-14 14:36:10.128
1747200970.138,23.160396011557417,37.09455441618039,-8.26009914452439,27.782475213868903,56.717623930655485,-48.84079202311484,185.6254455838196,109.05910883236078,154.21990142201574,-155.95623760693445,-2.24,123.04,2025-05-14 14:36:10.138
1747200970.148,23.155445513002096,37.087623718202934,-8.283861537589939,27.776534615602515,56.74732692198742,-48.830891026004196,185.63237628179706,109.04524743640587,154.29613909976771,-155.95326730780124,-2.24,123.04,2025-05-14 14:36:10.148
1747200970.158,23.150495014446772,37.08069302022548,-8.307623930655488,27.770594017336126,56.77702991331936,-48.82099002889355,185.63930697977452,109.03138604045097,154.3723767775197,-155.95029700866806,-2.24,123.04,2025-05-14 14:36:10.158
1747200970.159,23.15,37.08,-8.31,27.77,56.78,-48.82,185.64,109.03,154.38,-155.95,-2.24,123.04,2025-05-14 14:36:10.159
1747200970.169,23.146850399022295,37.0768503990223,-8.321811003666387,27.766850399022296,56.79417320439966,-48.81448819828902,185.64393700122213,109.02291339780017,154.41779521173243,-155.94921259975555,-2.240787400244426,123.03921259975559,2025-05-14 14:36:10.169
1747200970.179,23.14370079804459,37.07370079804459,-8.333622007332774,27.763700798044592,56.80834640879933,-48.80897639657804,185.64787400244424,109.01582679560033,154.45559042346488,-155.94842519951115,-2.2415748004888516,123.03842519951115,2025-05-14 14:36:10.179
1747200970.189,23.140551197066888,37.07055119706689,-8.34543301099916,27.76055119706689,56.82251961319899,-48.80346459486706,185.65181100366638,109.0087401934005,154.4933856351973,-155.94763779926672,-2.2423622007332775,123.03763779926673,2025-05-14 14:36:10.189
1747200970.199,23.137401596089187,37.067401596089184,-8.357244014665548,27.75740159608919,56.83669281759866,-48.79795279315608,185.6557480048885,109.00165359120066,154.53118084692974,-155.94685039902228,-2.2431496009777034,123.0368503990223,2025-05-14 14:36:10.199
1747200970.209,23.13425192001907,37.064251920019075,-8.369055299928474,27.754251920019072,56.85086635991417,-48.79244086003338,185.65968509997614,108.99456682004292,154.56897695977113,-155.94606298000477,-2.2439370199952315,123.03606298000477,2025-05-14 14:36:10.209
1747200970.219,23.131102319041368,37.06110231904137,-8.380866303594862,27.75110231904137,56.86503956431383,-48.7869290583224,185.66362210119829,108.98748021784309,154.60677217150356,-155.94527557976033,-2.2447244202396575,123.03527557976035,2025-05-14 14:36:10.219
1747200970.229,23.127952718063668,37.05795271806367,-8.392677307261248,27.74795271806367,56.8792127687135,-48.78141725661142,185.6675591024204,108.98039361564325,154.644567383236,-155.9444881795159,-2.2455118204840834,123.03448817951592,2025-05-14 14:36:10.229
1747200970.239,23.124803117085964,37.05480311708596,-8.404488310927636,27.744803117085965,56.89338597311316,-48.77590545490044,185.67149610364254,108.97330701344342,154.68236259496845,-155.9437007792715,-2.2462992207285093,123.0337007792715,2025-05-14 14:36:10.239
1747200970.249,23.12165351610826,37.05165351610826,-8.416299314594022,27.74165351610826,56.90755917751283,-48.77039365318946,185.67543310486468,108.96622041124358,154.72015780670088,-155.94291337902706,-2.2470866209729348,123.03291337902706,2025-05-14 14:36:10.249
1747200970.259,23.118503915130557,37.04850391513056,-8.42811031826041,27.738503915130558,56.92173238191249,-48.76488185147848,185.6793701060868,108.95913380904375,154.7579530184333,-155.94212597878263,-2.2478740212173607,123.03212597878264,2025-05-14 14:36:10.259
1747200970.269,23.115354314152853,37.04535431415285,-8.439921321926796,27.735354314152854,56.93590558631216,-48.7593700497675,185.68330710730893,108.95204720684391,154.79574823016577,-155.94133857853822,-2.2486614214617866,123.03133857853821,2025-05-14 14:36:10.269
1747200970.279,23.11220471317515,37.04220471317515,-8.451732325593184,27.73220471317515,56.95007879071182,-48.75385824805652,185.68724410853105,108.9449606046441,154.8335434418982,-155.9405511782938,-2.249448821706212,123.03055117829379,2025-05-14 14:36:10.279
1747200970.286,23.11,37.04,-8.46,27.73,56.96,-48.75,185.69,108.94,154.86,-155.94,-2.25,123.03,2025-05-14 14:36:10.286
1747200970.296,23.10513513826993,37.033513517693244,-8.482702688073655,27.72405405788547,56.98756754980372,-48.74081081673209,185.69648648230677,108.92648649519425,154.9324323857588,-155.93783783923107,-2.25,123.02945945980777,2025-05-14 14:36:10.296
1747200970.306,23.100270276539863,37.02702703538648,-8.50540537614731,27.718108115770942,57.01513509960745,-48.73162163346419,185.7029729646135,108.91297299038851,155.00486477151762,-155.93567567846216,-2.25,123.02891891961553,2025-05-14 14:36:10.306
1747200970.316,23.095405414809793,37.02054055307973,-8.528108064220964,27.712162173656413,57.04270264941117,-48.72243245019628,185.70945944692028,108.89945948558275,155.0772971572764,-155.93351351769323,-2.25,123.02837837942332,2025-05-14 14:36:10.316
1747200970.326,23.090540553079723,37.014054070772964,-8.55081075229462,27.706216231541887,57.070270199214896,-48.713243266928366,185.71594592922702,108.88594598077701,155.14972954303522,-155.93135135692432,-2.25,123.02783783923108,2025-05-14 14:36:10.326
1747200970.336,23.085675691349657,37.00756758846621,-8.573513440368274,27.70027028942736,57.097837749018616,-48.70405408366046,185.7224324115338,108.87243247597127,155.222161928794,-155.9291891961554,-2.25,123.02729729903885,2025-05-14 14:36:10.336
1747200970.346,23.080810829619587,37.00108110615945,-8.59621612844193,27.69432434731283,57.12540529882234,-48.69486490039255,185.72891889384056,108.85891897116552,155.29459431455282,-155.9270270353865,-2.25,123.02675675884662,2025-05-14 14:36:10.346
1747200970.356,23.075945967889517,36.99459462385269,-8.618918816515583,27.6883784051983,57.152972848626064,-48.685675717124646,185.7354053761473,108.84540546635976,155.3670267003116,-155.92486487461755,-2.25,123.02621621865438,2025-05-14 14:36:10.356
1747200970.366,23.071081106159447,36.98810814154593,-8.641621504589237,27.68243246308377,57.18054039842979,-48.67648653385674,185.74189185845407,108.83189196155402,155.43945908607043,-155.92270271384865,-2.25,123.02567567846216,2025-05-14 14:36:10.366
1747200970.376,23.06621624442938,36.981621659239174,-8.664324192662892,27.67648652096924,57.20810794823351,-48.66729735058883,185.74837834076084,108.81837845674828,155.51189147182922,-155.92054055307972,-2.25,123.02513513826993,2025-05-14 14:36:10.376
1747200970.386,23.06135138269931,36.97513517693242,-8.687026880736546,27.670540578854716,57.23567549803723,-48.65810816732092,185.75486482306758,108.80486495194253,155.58432385758803,-155.9183783923108,-2.25,123.0245945980777,2025-05-14 14:36:10.386
1747200970.396,23.05648652096924,36.96864869462566,-8.709729568810202,27.664594636740187,57.26324304784096,-48.64891898405301,185.76135130537435,108.79135144713678,155.65675624334682,-155.91621623154188,-2.25,123.02405405788546,2025-05-14 14:36:10.396
1747200970.406,23.051621659239174,36.9621622123189,-8.732432256883856,27.658648694625658,57.29081059764468,-48.639729800785105,185.7678377876811,108.77783794233103,155.72918862910564,-155.91405407077298,-2.25,123.02351351769325,2025-05-14 14:36:10.406
1747200970.416,23.046756797509104,36.95567573001214,-8.755134944957511,27.65270275251113,57.318378147448406,-48.6305406175172,185.77432426998786,108.76432443752529,155.80162101486442,-155.91189191000404,-2.25,123.02297297750101,2025-05-14 14:36:10.416
1747200970.426,23.041891819791584,36.949189093055445,-8.777838174305945,27.646756668634158,57.34594635451436,-48.62135121516188,185.78081090694457,108.75081061053217,155.87405512754754,-155.90972969768515,-2.25,123.02243242442128,2025-05-14 14:36:10.426
1747200970.436,23.037026958061514,36.94270261074869,-8.800540862379599,27.64081072651963,57.37351390431808,-48.61216203189397,185.7872973892513,108.73729710572643,155.94648751330632,-155.90756753691625,-2.25,123.02189188422905,2025-05-14 14:36:10.436
1747200970.446,23.032162096331444,36.93621612844193,-8.823243550453254,27.634864784405103,57.40108145412181,-48.60297284862606,185.79378387155808,108.72378360092068,156.01891989906514,-155.9054053761473,-2.25,123.02135134403683,2025-05-14 14:36:10.446
1747200970.456,23.027297234601377,36.92972964613517,-8.845946238526908,27.628918842290574,57.42864900392553,-48.59378366535815,185.80027035386485,108.71027009611494,156.09135228482393,-155.90324321537838,-2.25,123.0208108038446,2025-05-14 14:36:10.456
1747200970.466,23.022432372871307,36.92324316382841,-8.868648926600564,27.622972900176045,57.456216553729256,-48.584594482090246,185.8067568361716,108.69675659130918,156.16378467058274,-155.90108105460948,-2.25,123.02027026365236,2025-05-14 14:36:10.466
1747200970.471,23.02,36.92,-8.88,27.62,57.47,-48.58,185.81,108.69,156.2,-155.9,-2.25,123.02,2025-05-14 14:36:10.471
1747200970.481,23.016039610504574,36.91504951313072,-8.897821752729419,27.615049513130717,57.49178214222484,-48.57207922100915,185.8149504868693,108.67811883151371,156.25742564768368,-155.89900990262615,-2.25,123.02,2025-05-14 14:36:10.481
1747200970.491,23.01207922100915,36.910099026261435,-8.915643505458839,27.610099026261434,57.513564284449686,-48.5641584420183,185.81990097373858,108.66623766302745,156.31485129536736,-155.8980198052523,-2.25,123.02,2025-05-14 14:36:10.491
1747200970.501,23.00811883151372,36.90514853939215,-8.933465258188257,27.60514853939215,57.535346426674536,-48.55623766302744,185.82485146060785,108.65435649454116,156.37227694305105,-155.89702970787843,-2.25,123.02,2025-05-14 14:36:10.501
1747200970.511,23.004158442018294,36.90019805252287,-8.951287010917676,27.60019805252287,57.55712856889938,-48.54831688403659,185.82980194747714,108.64247532605488,156.42970259073473,-155.89603961050457,-2.25,123.02,2025-05-14 14:36:10.511
1747200970.521,23.00019805252287,36.895247565653584,-8.969108763647094,27.595247565653587,57.57891071112422,-48.54039610504574,185.83475243434643,108.6305941575686,156.48712823841842,-155.89504951313072,-2.25,123.02,2025-05-14 14:36:10.521
